B1,B2,B3,B4,B5,B6,Sector
-89,-69,-63,-82,-76,-74,6
-88,-73,-68,-82,-71,-73,6
-89,-70,-63,-82,-71,-96,6
-82,-72,-63,-84,-73,-94,6
-85,-78,-58,-84,-73,-64,6
-86,-82,-64,-82,-72,-97,6
-88,-78,-57,-82,-71,-68,6
-86,-79,-63,-82,-100,-70,6
-91,-76,-59,-87,-71,-71,6
-91,-82,-66,-86,-72,-100,6
-90,-82,-59,-80,-78,-100,6
-82,-74,-68,-82,-81,-70,6
-92,-84,-66,-84,-73,-67,6
-89,-82,-74,-80,-72,-96,6
-86,-83,-68,-83,-73,-67,6
-86,-80,-75,-88,-80,-97,6
-86,-80,-64,-86,-80,-96,6
-85,-75,-64,-87,-80,-66,6
-91,-78,-67,-90,-73,-102,6
-89,-75,-58,-87,-78,-71,6
-83,-75,-62,-91,-77,-73,6
-93,-73,-60,-87,-83,-71,6
-95,-74,-62,-89,-72,-76,6
-100,-76,-59,-88,-72,-74,6
-88,-87,-58,-82,-73,-99,6
-91,-82,-60,-85,-77,-68,6
-89,-78,-64,-93,-82,-77,7
-90,-74,-71,-84,-88,-68,7
-94,-82,-61,-87,-80,-99,7
-84,-82,-62,-88,-77,-68,7
-82,-78,-56,-92,-78,-98,7
-83,-83,-61,-96,-78,-101,7
-91,-79,-56,-93,-79,-96,7
-92,-82,-61,-87,-84,-73,7
-93,-79,-56,-87,-82,-72,7
-90,-82,-66,-86,-79,-72,7
-95,-76,-60,-85,-79,-72,7
-91,-78,-67,-85,-80,-69,7
-88,-75,-63,-85,-80,-100,7
-91,-74,-71,-85,-80,-69,7
-89,-77,-64,-85,-80,-69,7
-94,-74,-71,-83,-79,-99,7
-92,-78,-65,-91,-80,-100,7
-93,-76,-67,-88,-80,-73,7
-92,-80,-60,-88,-83,-73,7
-88,-77,-65,-84,-80,-68,7
-87,-78,-64,-84,-83,-97,7
-95,-83,-56,-84,-83,-68,7
-90,-79,-63,-88,-80,-70,7
-87,-83,-57,-87,-80,-99,7
-89,-83,-63,-88,-81,-77,7
-97,-81,-57,-86,-80,-77,7
-97,-84,-62,-87,-83,-76,7
-91,-80,-56,-87,-76,-72,7
-89,-82,-56,-90,-81,-73,7
-89,-82,-62,-89,-80,-74,7
-88,-78,-57,-91,-77,-76,7
-96,-82,-57,-92,-76,-75,7
-97,-78,-63,-92,-74,-74,7
-98,-82,-57,-95,-79,-74,7
-89,-78,-57,-89,-82,-96,7
-87,-78,-63,-88,-82,-68,7
-88,-85,-57,-90,-80,-98,7
-90,-82,-63,-94,-80,-68,7
-94,-84,-58,-90,-78,-68,7
-94,-79,-64,-90,-78,-74,7
-90,-83,-58,-87,-80,-74,7
-90,-80,-63,-90,-80,-68,7
-94,-83,-56,-89,-78,-67,7
-93,-80,-63,-89,-82,-99,7
-92,-76,-62,-96,-81,-99,7
-91,-74,-70,-90,-82,-74,7
-92,-77,-67,-88,-80,-74,7
-93,-73,-60,-87,-81,-76,7
-97,-76,-67,-87,-80,-73,7
-90,-73,-61,-88,-80,-72,7
-94,-81,-68,-89,-80,-73,7
-92,-79,-55,-88,-79,-68,7
-91,-82,-62,-88,-80,-68,7
-94,-78,-55,-86,-77,-96,7
-93,-81,-62,-90,-78,-96,7
-92,-77,-55,-90,-78,-72,7
-89,-81,-62,-90,-81,-72,7
-88,-72,-55,-92,-80,-73,7
-93,-73,-62,-93,-81,-73,7
-96,-77,-62,-88,-81,-97,7
-95,-74,-68,-87,-77,-97,7
-93,-78,-62,-91,-77,-67,7
-87,-75,-71,-87,-80,-68,7
-87,-79,-65,-86,-79,-68,7
-87,-75,-67,-84,-79,-76,7
-92,-74,-56,-88,-79,-75,7
-90,-76,-62,-88,-80,-74,7
-91,-78,-56,-85,-80,-74,7
-91,-76,-62,-85,-77,-74,7
-96,-80,-56,-88,-78,-74,7
-88,-89,-62,-91,-81,-73,7
-89,-91,-56,-90,-80,-73,7
-89,-90,-60,-88,-80,-73,7
-87,-89,-60,-94,-80,-67,7
-98,-86,-54,-91,-81,-98,7
-89,-91,-60,-85,-82,-98,7
-88,-75,-54,-86,-83,-67,7
-89,-78,-60,-89,-82,-97,7
-89,-74,-54,-87,-80,-67,7
-88,-78,-68,-88,-79,-97,7
-89,-74,-68,-87,-80,-75,7
-90,-78,-74,-88,-85,-75,7
-102,-74,-66,-82,-86,-75,7
-96,-78,-72,-86,-94,-67,7
-91,-91,-66,-90,-90,-98,7
-90,-86,-60,-88,-87,-67,7
-90,-90,-54,-84,-76,-97,7
-88,-88,-60,-87,-76,-67,7
-95,-90,-54,-88,-82,-74,7
-92,-89,-54,-92,-88,-74,7
-89,-81,-60,-96,-80,-73,7
-90,-77,-60,-93,-77,-73,7
-91,-83,-65,-87,-78,-73,7
-88,-77,-70,-87,-78,-67,7
-88,-76,-65,-86,-79,-98,7
-88,-80,-72,-85,-84,-67,7
-89,-76,-66,-86,-76,-100,7
-86,-80,-73,-91,-82,-67,7
-88,-75,-72,-88,-85,-99,7
-93,-79,-58,-85,-87,-73,7
-73,-76,-76,-98,-88,-77,8
-73,-82,-84,-99,-81,-93,8
-89,-82,-76,-60,-82,-83,8
-81,-82,-84,-90,-80,-84,8
-79,-84,-81,-57,-86,-87,8
-73,-82,-88,-88,-85,-90,8
-69,-94,-80,-89,-83,-88,8
-69,-85,-91,-57,-84,-77,8
-96,-88,-82,-89,-83,-82,8
-94,-85,-96,-90,-79,-78,8
-82,-87,-92,-96,-79,-78,8
-74,-90,-82,-94,-77,-80,8
-73,-91,-84,-92,-76,-80,8
-77,-92,-78,-61,-78,-83,8
-73,-92,-84,-94,-84,-90,8
-72,-96,-81,-94,-79,-75,8
-72,-94,-86,-89,-76,-80,8
-72,-88,-81,-90,-76,-81,8
-81,-84,-87,-59,-76,-83,8
-81,-90,-80,-91,-87,-79,8
-80,-93,-87,-90,-82,-79,8
-80,-85,-80,-59,-88,-78,8
-81,-78,-86,-91,-87,-80,8
-74,-91,-80,-58,-94,-81,8
-72,-90,-85,-93,-82,-80,8
-72,-96,-76,-94,-93,-78,8
-80,-94,-83,-63,-81,-76,8
-78,-94,-77,-62,-83,-76,8
-79,-80,-84,-94,-78,-77,8
-77,-84,-84,-72,-78,-87,8
-78,-82,-80,-98,-77,-87,8
-76,-80,-91,-96,-80,-86,8
-72,-83,-78,-65,-82,-82,8
-72,-79,-85,-94,-78,-83,8
-75,-91,-77,-64,-80,-83,8
-77,-86,-77,-96,-80,-85,8
-76,-89,-84,-96,-79,-80,8
-74,-85,-78,-94,-78,-83,8
-92,-89,-82,-93,-79,-82,8
-86,-88,-89,-63,-85,-88,8
-82,-94,-81,-93,-91,-90,8
-78,-91,-86,-96,-89,-77,8
-78,-94,-81,-63,-92,-78,8
-80,-82,-83,-94,-89,-78,8
-78,-85,-89,-94,-84,-83,8
-73,-82,-80,-64,-88,-83,8
-73,-85,-82,-98,-84,-78,8
-73,-82,-82,-98,-77,-81,8
-73,-85,-86,-67,-76,-95,8
-76,-82,-77,-98,-79,-81,8
-77,-85,-82,-98,-86,-81,8
-78,-80,-77,-67,-82,-82,8
-73,-85,-85,-97,-79,-85,8
-77,-80,-78,-65,-75,-83,8
-76,-83,-84,-95,-83,-82,8
-83,-80,-78,-98,-77,-89,8
-78,-84,-85,-65,-83,-93,8
-81,-80,-78,-95,-82,-82,8
-82,-98,-85,-95,-85,-78,8
-81,-97,-78,-64,-79,-82,8
-82,-98,-84,-95,-83,-80,8
-80,-91,-77,-95,-77,-78,8
-81,-90,-78,-65,-84,-85,8
-83,-88,-84,-96,-81,-78,8
-83,-87,-78,-97,-80,-87,8
-82,-91,-84,-78,-81,-88,8
-80,-85,-77,-65,-78,-89,8
-80,-83,-85,-95,-87,-83,8
-74,-87,-78,-65,-86,-80,8
-77,-87,-80,-97,-83,-82,8
-75,-82,-88,-96,-80,-89,8
-73,-86,-77,-64,-76,-86,8
-75,-82,-84,-94,-77,-82,8
-78,-84,-78,-94,-76,-83,8
-79,-80,-83,-65,-78,-84,8
-81,-96,-76,-93,-78,-84,8
-94,-91,-82,-62,-77,-83,8
-72,-85,-77,-64,-77,-89,8
-77,-89,-84,-94,-77,-92,8
-80,-89,-80,-96,-77,-92,8
-74,-92,-80,-60,-78,-84,8
-77,-85,-85,-93,-79,-84,8
-72,-92,-82,-93,-80,-84,8
-71,-97,-89,-92,-74,-93,8
-69,-91,-85,-62,-74,-86,8
-73,-96,-85,-93,-73,-93,8
-78,-100,-91,-95,-73,-83,8
-74,-83,-79,-98,-73,-84,8
-74,-82,-85,-96,-81,-87,8
-71,-85,-80,-67,-83,-90,8
-74,-81,-87,-68,-86,-88,8
-71,-84,-82,-97,-82,-77,8
-73,-80,-86,-65,-79,-82,8
-73,-84,-80,-95,-75,-78,8
-79,-90,-78,-65,-83,-78,8
-80,-98,-83,-95,-77,-80,8
-78,-89,-76,-94,-83,-84,8
-76,-88,-81,-64,-82,-88,8
-77,-94,-82,-96,-79,-84,8
-80,-90,-77,-65,-80,-86,8
-76,-80,-74,-73,-79,-76,9
-74,-76,-81,-81,-81,-80,9
-80,-81,-72,-74,-82,-84,9
-77,-82,-78,-70,-81,-78,9
-74,-78,-74,-72,-79,-81,9
-73,-82,-81,-72,-91,-80,9
-73,-78,-81,-79,-89,-77,9
-72,-82,-73,-76,-94,-78,9
-74,-78,-77,-72,-82,-83,9
-75,-82,-71,-72,-85,-84,9
-73,-78,-78,-98,-77,-80,9
-74,-82,-72,-67,-86,-84,9
-77,-78,-78,-100,-80,-85,9
-75,-81,-72,-68,-84,-84,9
-80,-77,-78,-100,-74,-86,9
-83,-82,-71,-64,-80,-84,9
-79,-78,-78,-97,-80,-82,9
-77,-82,-80,-95,-83,-77,9
-80,-78,-69,-65,-91,-77,9
-72,-77,-69,-69,-87,-78,9
-73,-74,-76,-100,-89,-84,9
-85,-78,-69,-67,-78,-80,9
-77,-74,-70,-65,-87,-79,9
-75,-78,-76,-98,-84,-81,9
-76,-75,-74,-68,-87,-81,9
-85,-78,-82,-100,-82,-82,9
-86,-74,-75,-101,-86,-81,9
-88,-80,-78,-99,-76,-84,9
-81,-76,-71,-69,-77,-85,9
-84,-77,-80,-95,-76,-83,9
-80,-79,-76,-95,-86,-82,9
-73,-75,-80,-67,-88,-83,9
-73,-89,-73,-96,-87,-83,9
-78,-81,-80,-96,-78,-82,9
-78,-77,-74,-66,-82,-79,9
-79,-83,-74,-98,-82,-82,9
-78,-81,-84,-96,-83,-82,9
-78,-84,-76,-68,-95,-81,9
-77,-83,-80,-96,-99,-77,9
-76,-83,-80,-70,-92,-84,9
-77,-79,-73,-70,-78,-85,9
-74,-79,-78,-68,-77,-87,9
-75,-79,-79,-98,-81,-86,9
-76,-77,-80,-96,-82,-82,9
-75,-81,-80,-66,-94,-82,9
-77,-78,-72,-98,-78,-88,9
-77,-74,-78,-65,-78,-78,9
-72,-80,-72,-95,-77,-80,9
-74,-78,-78,-96,-85,-80,9
-77,-83,-72,-65,-91,-79,9
-77,-80,-70,-97,-89,-79,9
-74,-83,-77,-99,-83,-79,9
-78,-83,-71,-70,-86,-78,9
-79,-76,-77,-67,-82,-79,9
-78,-76,-70,-69,-82,-88,9
-79,-79,-71,-103,-80,-94,9
-79,-74,-85,-102,-85,-91,9
-79,-78,-79,-100,-84,-80,9
-80,-74,-82,-102,-83,-80,9
-75,-83,-76,-69,-78,-73,9
-75,-83,-70,-71,-78,-72,9
-74,-79,-70,-76,-78,-80,9
-74,-81,-81,-100,-82,-80,9
-78,-80,-72,-69,-83,-84,9
-81,-84,-72,-100,-82,-82,9
-80,-80,-80,-69,-82,-82,9
-76,-83,-74,-97,-75,-81,9
-76,-77,-80,-68,-76,-72,9
-76,-82,-74,-100,-75,-76,9
-76,-78,-80,-67,-77,-77,9
-77,-82,-73,-98,-76,-73,9
-77,-81,-74,-99,-77,-87,9
-75,-82,-81,-68,-81,-85,9
-76,-78,-75,-98,-80,-82,9
-75,-78,-80,-100,-88,-88,9
-80,-74,-73,-72,-94,-85,9
-79,-78,-79,-73,-94,-85,9
-80,-75,-72,-100,-77,-86,9
-81,-78,-78,-98,-77,-80,9
-82,-75,-72,-67,-83,-82,9
-81,-78,-78,-97,-82,-88,9
-75,-74,-72,-97,-84,-85,9
-75,-82,-78,-70,-82,-80,9
-76,-78,-72,-69,-84,-84,9
-76,-82,-78,-72,-83,-78,9
-75,-78,-73,-72,-80,-81,9
-76,-82,-72,-70,-82,-80,9
-74,-78,-78,-102,-82,-77,9
-76,-82,-72,-70,-82,-78,9
-75,-79,-78,-70,-82,-83,9
-74,-78,-71,-70,-77,-84,9
-74,-78,-70,-71,-78,-80,9
-74,-76,-76,-71,-80,-80,9
-71,-79,-70,-70,-84,-82,9
-72,-76,-76,-71,-74,-96,9
-71,-82,-71,-71,-80,-86,9
-76,-78,-77,-71,-73,-97,9
-75,-82,-70,-72,-77,-90,9
-76,-81,-76,-72,-77,-85,9
-77,-78,-70,-72,-80,-85,9
-74,-83,-89,-77,-72,-75,10
-71,-78,-85,-72,-78,-70,10
-71,-85,-78,-71,-77,-97,10
-69,-76,-85,-77,-76,-70,10
-69,-80,-78,-78,-76,-72,10
-70,-77,-84,-73,-84,-74,10
-73,-80,-93,-71,-72,-76,10
-70,-76,-92,-74,-70,-76,10
-86,-80,-96,-75,-100,-75,10
-97,-76,-83,-75,-71,-70,10
-72,-81,-88,-72,-75,-70,10
-68,-81,-78,-74,-75,-70,10
-67,-85,-84,-72,-76,-71,10
-68,-82,-77,-72,-73,-70,10
-68,-85,-83,-76,-73,-99,10
-67,-82,-76,-77,-76,-70,10
-69,-82,-78,-69,-76,-70,10
-69,-86,-84,-71,-75,-72,10
-69,-81,-85,-98,-73,-72,10
-69,-81,-78,-71,-76,-75,10
-67,-77,-85,-77,-79,-76,10
-68,-80,-78,-70,-73,-70,10
-69,-74,-85,-100,-72,-102,10
-69,-79,-84,-78,-78,-70,10
-70,-76,-77,-80,-80,-70,10
-69,-82,-83,-78,-71,-70,10
-70,-79,-76,-78,-71,-72,10
-69,-80,-76,-78,-74,-73,10
-69,-75,-80,-78,-77,-72,10
-70,-79,-77,-74,-77,-71,10
-69,-79,-84,-86,-75,-77,10
-74,-76,-80,-77,-73,-76,10
-69,-80,-80,-76,-74,-76,10
-69,-76,-82,-70,-70,-70,10
-68,-78,-96,-73,-70,-71,10
-68,-82,-96,-76,-100,-71,10
-68,-78,-97,-76,-74,-76,10
-69,-79,-95,-75,-74,-76,10
-69,-83,-82,-73,-81,-76,10
-69,-79,-75,-72,-73,-69,10
-69,-76,-82,-72,-73,-100,10
-67,-81,-75,-75,-75,-69,10
-67,-78,-84,-75,-78,-98,10
-67,-82,-77,-75,-87,-104,10
-72,-82,-83,-79,-79,-69,10
-69,-78,-76,-76,-77,-70,10
-69,-82,-87,-76,-75,-69,10
-69,-80,-80,-80,-74,-69,10
-69,-84,-82,-80,-76,-69,10
-69,-80,-74,-82,-72,-70,10
-69,-79,-80,-72,-72,-70,10
-68,-84,-74,-76,-71,-69,10
-68,-80,-85,-83,-74,-102,10
-68,-83,-80,-78,-75,-76,10
-69,-78,-85,-95,-74,-74,10
-74,-82,-80,-82,-74,-74,10
-68,-82,-86,-78,-72,-70,10
-68,-77,-80,-73,-73,-69,10
-68,-80,-85,-74,-73,-100,10
-68,-77,-80,-72,-73,-69,10
-68,-80,-96,-73,-72,-76,10
-70,-76,-92,-82,-73,-77,10
-77,-78,-96,-70,-73,-71,10
-76,-80,-94,-72,-77,-71,10
-74,-78,-93,-69,-77,-70,10
-74,-83,-92,-79,-80,-68,10
-73,-79,-84,-102,-78,-100,10
-73,-82,-78,-70,-79,-99,10
-77,-81,-83,-74,-74,-67,10
-78,-77,-76,-78,-73,-67,10
-78,-81,-83,-92,-80,-78,10
-75,-76,-89,-90,-76,-77,10
-71,-80,-93,-83,-82,-78,10
-77,-77,-88,-70,-80,-70,10
-75,-80,-94,-102,-77,-69,10
-69,-78,-86,-70,-80,-98,10
-68,-82,-94,-70,-77,-68,10
-70,-79,-88,-76,-81,-78,10
-68,-78,-95,-83,-79,-77,10
-68,-81,-77,-84,-79,-79,10
-74,-78,-84,-82,-78,-70,10
-73,-80,-77,-71,-85,-71,10
-73,-76,-83,-101,-83,-72,10
-72,-81,-76,-70,-84,-71,10
-66,-76,-83,-70,-83,-74,10
-67,-78,-78,-94,-79,-73,10
-67,-85,-84,-90,-79,-73,10
-70,-80,-79,-76,-77,-73,10
-71,-85,-85,-77,-78,-70,10
-71,-81,-78,-69,-77,-75,10
-76,-81,-84,-71,-76,-75,10
-72,-83,-85,-98,-76,-77,10
-73,-80,-83,-71,-84,-71,10
-73,-82,-78,-77,-72,-71,10
-69,-78,-84,-70,-74,-71,10
-71,-82,-78,-100,-77,-72,10
-67,-78,-84,-78,-85,-75,10
-66,-78,-78,-81,-85,-74,10
-68,-76,-88,-84,-81,-70,10
-70,-76,-82,-90,-78,-72,10
-69,-85,-91,-66,-76,-78,11
-67,-86,-81,-96,-91,-78,11
-66,-82,-74,-95,-76,-84,11
-67,-80,-80,-66,-74,-82,11
-66,-88,-72,-67,-78,-81,11
-65,-83,-72,-76,-77,-82,11
-64,-87,-76,-75,-79,-80,11
-67,-82,-70,-72,-84,-81,11
-67,-81,-76,-71,-80,-77,11
-67,-91,-70,-71,-82,-75,11
-67,-86,-76,-74,-78,-81,11
-65,-85,-82,-73,-77,-79,11
-66,-89,-76,-71,-79,-80,11
-67,-82,-77,-71,-78,-80,11
-68,-86,-71,-70,-80,-83,11
-67,-86,-77,-71,-82,-80,11
-67,-82,-77,-70,-87,-82,11
-67,-85,-70,-71,-88,-81,11
-67,-84,-70,-98,-80,-84,11
-67,-81,-76,-68,-93,-82,11
-65,-92,-72,-97,-80,-81,11
-67,-88,-78,-68,-76,-79,11
-67,-88,-79,-100,-75,-81,11
-66,-94,-72,-99,-75,-79,11
-66,-88,-79,-70,-76,-80,11
-65,-88,-72,-72,-82,-80,11
-63,-88,-78,-67,-76,-80,11
-62,-84,-76,-98,-72,-82,11
-62,-89,-76,-98,-79,-85,11
-66,-84,-82,-68,-81,-80,11
-66,-87,-78,-97,-84,-80,11
-66,-92,-84,-96,-76,-87,11
-65,-89,-73,-72,-80,-85,11
-63,-90,-81,-72,-78,-82,11
-64,-80,-75,-72,-74,-82,11
-66,-84,-80,-97,-75,-83,11
-65,-83,-72,-98,-90,-82,11
-66,-90,-79,-66,-95,-84,11
-66,-85,-72,-96,-92,-78,11
-65,-82,-78,-67,-82,-78,11
-65,-81,-76,-96,-74,-77,11
-63,-87,-86,-97,-87,-84,11
-63,-86,-76,-71,-82,-82,11
-63,-90,-83,-72,-75,-84,11
-63,-83,-72,-100,-73,-89,11
-71,-87,-78,-97,-86,-83,11
-72,-85,-74,-67,-74,-83,11
-74,-84,-76,-97,-83,-80,11
-67,-80,-69,-67,-78,-77,11
-70,-84,-78,-97,-77,-83,11
-68,-81,-71,-97,-80,-76,11
-71,-86,-78,-67,-77,-76,11
-70,-83,-76,-96,-78,-83,11
-72,-88,-70,-67,-89,-87,11
-71,-86,-76,-98,-91,-81,11
-66,-86,-71,-67,-73,-88,11
-69,-90,-78,-98,-82,-83,11
-72,-89,-71,-96,-86,-81,11
-69,-85,-78,-66,-75,-81,11
-68,-85,-72,-71,-79,-83,11
-70,-81,-71,-71,-80,-84,11
-70,-85,-76,-71,-82,-82,11
-76,-81,-76,-65,-93,-97,11
-80,-84,-69,-94,-82,-82,11
-85,-87,-75,-96,-81,-82,11
-84,-90,-69,-65,-76,-80,11
-70,-87,-75,-96,-76,-96,11
-71,-89,-68,-68,-75,-78,11
-75,-85,-80,-101,-80,-79,11
-75,-89,-72,-70,-82,-82,11
-80,-85,-72,-67,-83,-75,11
-86,-82,-78,-98,-78,-73,11
-70,-84,-71,-96,-78,-86,11
-72,-83,-71,-69,-76,-74,11
-70,-80,-82,-97,-75,-83,11
-68,-85,-72,-66,-80,-78,11
-69,-81,-78,-66,-79,-77,11
-67,-84,-71,-97,-77,-80,11
-79,-80,-71,-96,-78,-77,11
-72,-85,-77,-98,-76,-78,11
-67,-85,-69,-66,-76,-89,11
-70,-87,-76,-96,-76,-78,11
-65,-96,-69,-96,-86,-78,11
-66,-91,-75,-66,-82,-84,11
-66,-95,-69,-98,-76,-82,11
-66,-88,-68,-70,-75,-81,11
-69,-82,-75,-98,-75,-82,11
-68,-82,-86,-94,-83,-80,11
-67,-76,-91,-97,-84,-81,11
-68,-74,-82,-66,-85,-77,11
-68,-83,-87,-69,-80,-75,11
-67,-83,-80,-87,-80,-81,11
-67,-87,-74,-80,-81,-92,11
-67,-79,-80,-98,-82,-91,11
-65,-83,-76,-70,-78,-84,11
-65,-80,-88,-81,-77,-83,11
-65,-85,-82,-67,-79,-86,11
-65,-80,-76,-97,-78,-82,11
-68,-82,-87,-94,-80,-82,11
-68,-78,-82,-80,-82,-79,11
-75,-76,-83,-98,-79,-74,12
-75,-82,-76,-64,-69,-74,12
-73,-77,-79,-94,-101,-74,12
-73,-69,-83,-94,-98,-74,12
-72,-73,-74,-62,-77,-74,12
-76,-70,-80,-94,-80,-75,12
-77,-70,-75,-93,-77,-72,12
-80,-73,-83,-62,-78,-101,12
-83,-69,-77,-93,-78,-72,12
-80,-73,-83,-93,-71,-72,12
-71,-81,-82,-64,-71,-83,12
-71,-80,-75,-95,-72,-84,12
-71,-77,-76,-95,-80,-88,12
-72,-78,-82,-64,-78,-74,12
-85,-82,-76,-95,-76,-71,12
-84,-72,-82,-64,-69,-75,12
-78,-75,-72,-94,-69,-73,12
-78,-72,-72,-95,-99,-74,12
-70,-76,-83,-72,-80,-76,12
-71,-78,-76,-69,-80,-76,12
-71,-74,-82,-98,-80,-72,12
-71,-71,-76,-97,-80,-72,12
-76,-76,-82,-66,-80,-72,12
-75,-71,-74,-98,-81,-74,12
-76,-75,-80,-95,-78,-76,12
-76,-75,-73,-67,-78,-75,12
-80,-72,-82,-62,-78,-73,12
-84,-75,-73,-93,-78,-72,12
-82,-74,-80,-94,-80,-72,12
-76,-78,-71,-62,-70,-77,12
-76,-77,-77,-93,-70,-75,12
-76,-73,-76,-94,-68,-74,12
-82,-84,-76,-62,-80,-75,12
-80,-76,-76,-100,-81,-75,12
-82,-73,-73,-99,-83,-74,12
-84,-70,-80,-67,-71,-74,12
-71,-70,-81,-100,-70,-73,12
-71,-75,-80,-70,-71,-74,12
-69,-71,-74,-100,-77,-76,12
